-0.6410  	-0.1326  	-0.5237  	-1.7173  	-0.8683  	-1.5042  	0.30901  	0.05025  	0.02502  	0.38665  	0.53881  	-0.1452  	0.15502  	-0.4269  	-0.5248  	0.62701  	-0.1388  	-0.0420  	0.13572  	0.08251  	-0.1193  	0.24447  	-0.4661  	0.39272  	0.83448  	-0.3944  	0.24153  	-0.4698  	0.03330  	0.42306  	0.20256  	0.15587  	-0.2523  	-0.0229  	0.31210  	0.15799  	0.29321  	0.12076  	-0.6281  	0.34561  	0.34248  	0.03116  	-0.1265  	0.40246  	0.01580  	-0.0682  	0.00974  	0.00130  	0.03136  	-0.0986  	0.00912  	-0.0436  	-0.0213  	0.01723  	-0.0348  	-0.0584  	0.02468  	0.00161  	-0.0285  	0.02320  	-0.0042  	-0.0242  	0.07560  	-0.0092  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.6633  	-0.1389  	-0.4915  	-1.6044  	-0.8481  	-1.4668  	0.30933  	0.09114  	0.01997  	0.32191  	0.47974  	-0.1695  	0.17444  	-0.3334  	-0.4254  	0.55487  	-0.1380  	-0.0827  	0.13331  	0.07677  	-0.0820  	0.26979  	-0.4869  	0.47961  	0.87891  	-0.3900  	0.35989  	-0.5357  	0.03470  	0.45248  	0.16025  	0.15412  	-0.2653  	-0.0268  	0.36663  	0.15758  	0.32660  	0.11992  	-0.6665  	0.31714  	0.30377  	0.05645  	-0.1577  	0.38978  	0.02416  	-0.0703  	0.00240  	-0.0036  	0.03428  	-0.1048  	0.00276  	-0.0449  	-0.0218  	0.00955  	-0.0416  	-0.0574  	0.03340  	0.00424  	-0.0244  	0.01869  	-0.0109  	-0.0261  	0.07446  	-0.0154  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.3875  	-0.0444  	-0.4691  	-1.2180  	-0.5951  	-1.3850  	0.31795  	0.17307  	0.04014  	0.30960  	0.24982  	-0.1376  	0.27526  	-0.0280  	-0.1199  	0.55154  	-0.1514  	-0.0991  	0.10546  	0.11619  	-0.0727  	0.32359  	-0.5763  	0.49299  	0.93813  	-0.4139  	0.29871  	-0.4919  	0.14385  	0.49152  	0.16117  	0.10532  	-0.2398  	0.01098  	0.45902  	0.08563  	0.25592  	0.06209  	-0.5949  	0.39406  	0.24198  	0.08274  	-0.1639  	0.38726  	0.02664  	-0.0596  	-0.0045  	-0.0040  	0.02262  	-0.0952  	0.02273  	-0.0473  	-0.0213  	0.00595  	-0.0452  	-0.0507  	0.03646  	0.01060  	-0.0191  	0.02076  	-0.0144  	-0.0242  	0.06004  	-0.0117  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.3177  	0.03587  	-0.4760  	-1.0615  	-0.5026  	-1.3277  	0.35547  	0.22302  	0.08680  	0.27075  	0.10612  	-0.1047  	0.35931  	0.19706  	0.13108  	0.41241  	-0.1526  	-0.1508  	0.09025  	0.07096  	-0.0836  	0.38866  	-0.5780  	0.38737  	0.95487  	-0.4307  	0.36331  	-0.5053  	0.19497  	0.55159  	0.13248  	0.09473  	-0.2002  	0.03729  	0.47943  	0.04977  	0.23833  	0.06382  	-0.5720  	0.38261  	0.20522  	0.08690  	-0.1686  	0.38437  	0.03333  	-0.0752  	0.01444  	0.00540  	0.04670  	-0.1110  	0.01252  	-0.0439  	-0.0290  	0.01500  	-0.0502  	-0.0449  	0.01427  	0.00421  	-0.0290  	0.01564  	-0.0014  	-0.0065  	0.06740  	-0.0125  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.3520  	0.06332  	-0.5376  	-1.0413  	-0.4931  	-1.3315  	0.34025  	0.25945  	0.13199  	0.30606  	0.11837  	-0.0820  	0.37753  	0.31847  	0.12293  	0.40709  	-0.1591  	-0.1372  	0.07244  	0.11351  	-0.0805  	0.38244  	-0.5923  	0.37874  	0.93052  	-0.4312  	0.30492  	-0.4959  	0.18544  	0.53556  	0.15036  	0.07685  	-0.1988  	0.02122  	0.43448  	0.01502  	0.19239  	0.06168  	-0.5568  	0.39368  	0.19656  	0.07503  	-0.1662  	0.37569  	0.02188  	-0.0792  	0.02252  	-0.0084  	0.03880  	-0.1003  	0.00881  	-0.0429  	-0.0371  	0.01522  	-0.0495  	-0.0496  	0.01588  	0.00135  	-0.0294  	0.02198  	-0.0009  	-0.0094  	0.05806  	-0.0208  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.5192  	-0.0273  	-0.6902  	-1.1651  	-0.4587  	-1.5595  	0.36172  	0.27418  	0.10801  	0.31860  	0.27134  	0.02217  	0.39357  	0.29831  	-0.0282  	0.47075  	-0.1974  	-0.0880  	0.06636  	0.14380  	-0.0497  	0.35453  	-0.6306  	0.40635  	0.84608  	-0.4145  	0.29135  	-0.4585  	0.14734  	0.50869  	0.19667  	0.05876  	-0.1543  	0.02275  	0.49351  	0.00922  	0.24843  	0.03062  	-0.5848  	0.37590  	0.19198  	0.08139  	-0.1820  	0.37653  	0.01767  	-0.0681  	0.01875  	0.00478  	0.03399  	-0.0971  	0.00466  	-0.0408  	-0.0403  	0.01049  	-0.0473  	-0.0394  	0.01100  	-0.0045  	-0.0179  	0.01920  	0.00683  	-0.0087  	0.03964  	-0.0266  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.9043  	-0.2110  	-0.7606  	-1.4099  	-0.6015  	-1.7637  	0.33263  	0.11500  	0.04864  	0.42726  	0.53333  	0.07149  	0.29216  	0.00756  	-0.2741  	0.46424  	-0.1784  	0.00910  	0.03122  	0.21242  	-0.0451  	0.22779  	-0.5292  	0.41298  	0.69558  	-0.3513  	0.06883  	-0.3665  	0.09155  	0.43077  	0.20236  	0.05346  	-0.1353  	-0.0079  	0.37403  	-0.0120  	0.19663  	0.02117  	-0.5907  	0.34066  	0.24090  	0.07421  	-0.2230  	0.36344  	0.02045  	-0.0680  	0.02141  	-0.0127  	0.01993  	-0.0986  	-0.0085  	-0.0493  	-0.0441  	0.01774  	-0.0506  	-0.0602  	0.02756  	-0.0013  	-0.0311  	0.01441  	-0.0076  	-0.0121  	0.05619  	-0.0127  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.7953  	-0.1652  	-0.7394  	-1.3527  	-0.5832  	-1.5898  	0.37359  	0.15355  	0.06842  	0.34490  	0.55970  	0.16165  	0.28922  	0.04497  	-0.2197  	0.43833  	-0.2308  	-0.0072  	0.02358  	0.25607  	-0.0843  	0.25777  	-0.5592  	0.39244  	0.75252  	-0.3527  	0.07906  	-0.2805  	0.14796  	0.43413  	0.18757  	0.03376  	-0.1741  	0.02750  	0.35982  	0.04859  	0.16515  	0.02796  	-0.5783  	0.32655  	0.24256  	0.05748  	-0.1911  	0.35878  	0.02491  	-0.0672  	0.01241  	0.00019  	0.02283  	-0.0981  	0.00774  	-0.0593  	-0.0319  	0.01997  	-0.0493  	-0.0532  	0.02496  	0.00096  	-0.0296  	0.01857  	-0.0194  	-0.0143  	0.05405  	-0.0128  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.6180  	-0.0279  	-0.5811  	-1.3643  	-0.5887  	-1.4367  	0.32231  	0.23943  	0.09283  	0.24802  	0.27450  	0.11281  	0.33171  	0.18125  	-0.0306  	0.49267  	-0.2074  	-0.0296  	0.08348  	0.21069  	-0.0925  	0.29340  	-0.5533  	0.35878  	0.75936  	-0.3893  	0.14483  	-0.3398  	0.19811  	0.48149  	0.20629  	0.05729  	-0.1594  	0.03213  	0.37478  	0.01444  	0.18687  	0.03309  	-0.5490  	0.37182  	0.26550  	0.06557  	-0.1599  	0.36982  	0.01838  	-0.0695  	0.03077  	0.01098  	0.02370  	-0.0836  	0.00528  	-0.0523  	-0.0462  	0.02044  	-0.0497  	-0.0466  	0.01888  	-0.0032  	-0.0303  	0.02297  	0.00097  	-0.0215  	0.05634  	-0.0259  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
-0.3377  	0.07714  	-0.3650  	-1.2545  	-0.6650  	-1.2462  	0.33582  	0.29148  	0.11739  	0.26014  	0.07977  	-0.0740  	0.42104  	0.27520  	0.20245  	0.39666  	-0.1310  	-0.1301  	0.05507  	0.05458  	-0.0036  	0.39136  	-0.4346  	0.39114  	0.78968  	-0.4074  	0.28643  	-0.5594  	0.10409  	0.47725  	0.20308  	0.07891  	-0.1744  	0.00889  	0.33370  	-0.0213  	0.25471  	0.07054  	-0.5420  	0.35645  	0.26148  	0.04833  	-0.1286  	0.37379  	0.02365  	-0.0741  	0.02152  	0.01750  	0.04727  	-0.0881  	-0.0074  	-0.0447  	-0.0376  	0.00640  	-0.0468  	-0.0536  	0.01992  	0.00336  	-0.0335  	0.01501  	0.00284  	-0.0140  	0.07006  	-0.0133  	0.14880  	-0.0095  	0.03107  	0.00427  	-0.0398  	0.10221  	
